location,day,meal,zone,dish,ingredients
Latitude (treated as Dining Commons),Monday,Lunch,Blue,Garlic Loaf,"Parbaked roast garlic bread loaf (unbleached enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, sour culture, roasted garlic, extra virgin olive oil, salt, garlic, semolina, olive oil, wheat germ, yeast, black pepper)"
Latitude (treated as Dining Commons),Monday,Lunch,Green,Mapo Chicken,
Latitude (treated as Dining Commons),Monday,Lunch,Green,Jasmine Rice,"Tap water, Dried White Jasmine Rice"
Latitude (treated as Dining Commons),Monday,Lunch,Green,Stir-Fried Broccolini,
Latitude (treated as Dining Commons),Monday,Lunch,Green,Baklava,"Baklava (fillo dough [enriched wheat flour, malted barley flour {niacin, thiamin, reduced iron, riboflavin, folic acid}, water, corn starch, monoglycerides, soybean oil, salt, sodium propionate, potassium sorbate, sugar, water, tree nuts [almonds and walnuts]. contains 2% or less of butter, cinnamon, corn syrup, lemon juice concentrate, rosewater, vegetable shortening. per manufacturer, may contain shell fragments)"
Latitude (treated as Dining Commons),Monday,Lunch,Green,Double Chocolate Cake,"Frozen double chocolate cake (sugar, enriched bleached flour [wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid], water, vegetable oil [soybean, palm], skim milk, high fructose corn syrup, eggs, corn syrup, cocoa processed with alkali. contains 2% or less of chocolate processed with alkali, mono- and diglycerides, corn starch, salt, modified corn starch, vanillin, leavening [baking soda, sodium aluminum phosphate, monocalcium phosphate], sodium alginate, gums [arabic, gellan, xanthan], polysorbate 60, lactylic esters of fatty acids, soy lecithin, propylene glycol alginate, potassium sorbate)"
Latitude (treated as Dining Commons),Monday,Dinner,Red,Bol Cubano al Mojo,"Mojo pork butt (Fresh boneless pork butt, 5:1 Orange Juice Concentrate (concentrated orange juice), Lard, Bottled Lime Juice, Whole Peeled Garlic Cloves, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Dried Mediterranean Oregano Leaves, Coarse Ground Black Pepper), frijoles negros cubanos (Canned black beans (prepared black beans, water, salt, calcium chloride, ferrous gluconate), Tap Water, 1/2in Diced Red Onions, 1/2in Diced Red Bell Peppers, Sliced Green Manzanilla Olives (Manzanilla olives, water, salt, citric acid, sodium benzoate, potassium sorbate, ascorbic acid), White Cooking Wine (wine, water, neutral spirits, salt, tartaric acid, citric acid, potassium sorbate, potassium metabisulfite, caramel color), Extra Virgin Olive Oil, Fresh Whole Serrano Peppers, Minced Peeled Garlic Cloves, Bottled Lime Juice, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Ground Cumin, Dried Mexican Oregano Leaves, Coarse Ground Black Pepper, Whole Bay Leaves), Frozen Sliced Plantains (plantains, vegetable oil [soybean or palm oil]), Frozen Precooked Yucca Fries (cassava. salt), green chile salsa (1/4in diced pasilla peppers, Canola Salad Oil, Fresh Cilantro Sprigs, 1/4in Diced Red Onions, Bottled Lime Juice, Whole Peeled Garlic Cloves, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate)), Rice Bran Fryer Oil (NGMO rice bran oil, RDW), Citrus Mix Micro Greens"
Latitude (treated as Dining Commons),Monday,Dinner,Yellow,Samosa with Chutney,"Vegetable samosas (samosa filling: potato, peas, spices, expeller pressed canola oil, salt, tapioca starch, ginger, oleoresin asafoetida. samosa crust: wheat flour, water, expeller pressed canola oil, rice syrup, grape juice, salt, baking powder [corn starch, sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate], expeller pressed canola oil), Tomato Chutney (tomatoes, tomato paste, sugar, water, white vinegar, garlic, ginger, Jalapeño peppers, canola oil, salt, spices), cilantro chutney (Tap water, Fresh Cilantro Sprigs, Dairy Free Multi-Purpose Cream (water, vegetable oil [high oleic canola and/or high oleic sunflower], rice syrup, whole brown rice. Contains less than 2% of maltodextrin, dipotassium phosphate, pea protein, calcium carbonate, sunflower lecithin, tapioca starch, cellulose gum, natural flavor, salt, rice extract, xanthan gum), Chopped Ginger, Fresh Whole Serrano Peppers, Bottled Lemon Juice, Bottled Lime Juice, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), chaat masala spice blend (Whole cumin seeds, Dried Whole Black Peppercorns, Amchur (Dried Mango Powder) (dehydrated unripe mango, silicon dioxide), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Hing (Asafoetida Powder) (gum arabic, wheat starch, Asafoetida)), Vegan Fine Granulated White Sugar, Minced Peeled Garlic Cloves, Whole Cumin Seeds, Coarse Ground Black Pepper)"
Latitude (treated as Dining Commons),Monday,Dinner,Blue,Fettuccine Al Burro,"Frozen fettucine noodle (water, enriched durum semolina [durum semolina wheat flour, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid]), Unsalted Butter (pasteurized cream, natural flavoring), Shaved Parmesan Cheese, Tap Water, Coarse Ground Black Pepper, Coarse Flake Kosher Salt (salt, yellow prussiate of soda)"
Latitude (treated as Dining Commons),Monday,Dinner,Blue,Garlic Loaf,"Parbaked roast garlic bread loaf (unbleached enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, sour culture, roasted garlic, extra virgin olive oil, salt, garlic, semolina, olive oil, wheat germ, yeast, black pepper)"
Latitude (treated as Dining Commons),Monday,Dinner,Green,Soy-Glazed Chicken,
Latitude (treated as Dining Commons),Monday,Dinner,Green,Jasmine Rice,"Tap water, Dried White Jasmine Rice"
Latitude (treated as Dining Commons),Monday,Dinner,Green,Stir-Fried Kale,
Latitude (treated as Dining Commons),Monday,Dinner,Green,Baklava,"Baklava (fillo dough [enriched wheat flour, malted barley flour {niacin, thiamin, reduced iron, riboflavin, folic acid}, water, corn starch, monoglycerides, soybean oil, salt, sodium propionate, potassium sorbate, sugar, water, tree nuts [almonds and walnuts]. contains 2% or less of butter, cinnamon, corn syrup, lemon juice concentrate, rosewater, vegetable shortening. per manufacturer, may contain shell fragments)"
Latitude (treated as Dining Commons),Monday,Dinner,Green,Double Chocolate Cake,"Frozen double chocolate cake (sugar, enriched bleached flour [wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid], water, vegetable oil [soybean, palm], skim milk, high fructose corn syrup, eggs, corn syrup, cocoa processed with alkali. contains 2% or less of chocolate processed with alkali, mono- and diglycerides, corn starch, salt, modified corn starch, vanillin, leavening [baking soda, sodium aluminum phosphate, monocalcium phosphate], sodium alginate, gums [arabic, gellan, xanthan], polysorbate 60, lactylic esters of fatty acids, soy lecithin, propylene glycol alginate, potassium sorbate)"
Latitude (treated as Dining Commons),Tuesday,Breakfast,Red,Tosta Mista,"Presliced deli smoked ham (ham. cured with water, salt, sugar, dextrose, sodium phosphates, sodium erythorbate, sodium nitrite), 6"" Rustic Filone Hoagie (enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, enriched durum flour [niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid], enriched bleached flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid]. Contains 2% or less of salt, yeast, gum arabic, malt flour, guar gum, fermented rye flour, soybean oil, enzymes, dextrose, artificial flavor, ascorbic acid, L-cysteine. Per manufacturer, may contain dairy, soy, and tree nuts), Presliced Monterey Jack Cheese (pasteurized milk, cheese cultures, salt, enzymes), Liquid Whole Eggs (cage-free whole eggs, citric acid), Unsalted Butter (pasteurized cream, natural flavoring), Fresh Oregano Sprigs"
Latitude (treated as Dining Commons),Tuesday,Breakfast,Red,Congee Rice Porridge,"Vegetable broth (Tap water, Liquid Vegetable Soup Base (tomato juice from concentrate, salt, yeast extract, sugar, potato starch, contains 2% or less of carrot extract, natural flavors)), Tap Water, Dried Broken Grain White Calrose Rice, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Sesame Oil, Ground White Pepper"
Latitude (treated as Dining Commons),Tuesday,Breakfast,Blue,Plain Greek Yogurt,"Plain greek yogurt (cultured pasteurized grade a nonfat milk, cream)"
Latitude (treated as Dining Commons),Tuesday,Breakfast,Blue,Turkish Cardamom Pistachio Yogurt,"Plain greek yogurt (cultured pasteurized grade a nonfat milk, cream), Whole Shelled Pistachios, Extra Virgin Olive Oil, Frozen Lemon Zest, Dried Ground Cardamom (cardamom)"
Latitude (treated as Dining Commons),Tuesday,Breakfast,Blue,Chai Spiced Yogurt,"Plain greek yogurt (cultured pasteurized grade a nonfat milk, cream), Whole Milk, Vanilla Extract (water, vanilla bean extractives, alcohol), Ground Cinnamon, Vegan Fine Granulated White Sugar, Dried Ground Ginger (ginger, sulfur dioxide. Per manufacturer, contains sulfites), Dried Ground Cardamom (cardamom), Ground Nutmeg, Ground Coriander"
Latitude (treated as Dining Commons),Tuesday,Breakfast,Blue,Fresh Fruit Salad,"Fresh fruit salad (pineapple, grape, melon) (cantaloupe, honeydew, pineapple, grapes)"
Latitude (treated as Dining Commons),Tuesday,Breakfast,Green,Mohinga,"Tap water, Whole Peeled Hard Boiled Eggs (cage-free egg), Fresh Whole Salmon Fillet, Whole Medium Red Onions, Dried 3mm Rice Noodles (rice, water), Fresh Lemongrass, Bottled Lime Juice, Dried White Jasmine Rice, Fish Sauce (anchovy extract, water, salt, fructose, hydrolyzed vegetable oil), Canola and Olive Oil Blend 75/25 (75% canola oil, 25% extra virgin olive oil), Whole Peeled Garlic Cloves, Fresh Whole Limes, Chopped Ginger, Fresh Fine Chopped Cilantro, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Smoked Paprika (paprika, silicon dioxide), Shaker Ground Black Pepper, Ground Turmeric, Whole Bay Leaves, Ground White Pepper"
Latitude (treated as Dining Commons),Tuesday,Breakfast,Green,Danish Aux Raisins,"Danish aux raisins (white bread flour [water, enriched flour {wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid}, whole wheat flour, sugar, wheat gluten, yeast, fiber {soy fiber and/or cottonseed fiber}. contains 2% or less of calcium sulfate, salt, calcium carbonate, soybean oil, cultured wheat flour, vinegar, dough conditioners {contains one or more of sodium stearoyl lactylate, calcium stearoyl lactylate, mono- and diglycerides, calcium peroxide, calcium iodate, datem, ethoxylated mono- and diglycerides, azodicarbonamide, enzymes}, guar gum, soy flour, ammonium sulfate, monocalcium phosphate, soy lecithin, niacin, iron {ferrous sulfate}, thiamin hydrochloride, riboflavin, folic acid], margarine [interesterified soybean oil, water, salt. contains 2% or less of mono- and diglycerides, annatto/turmeric {color}, calcium disodium edta {preservative}, artificial flavor, vitamin a palmitate], seedless raisins [sulfur dioxide], whole milk [milk, vitamin d3], custard [milk, heavy cream, sugar, butter, egg yolk, corn starch, vanilla extract, vanilla bean, eggs, sugar, yeast, water, salt, apricot spray glaze {sugar, water, glucose syrup, gelling agents (pectin e440), acidifier (citric acid e330), carrageenan e407, preservative (potassium sorbate e202), acidity corrector (sodium citrate e331), apricot flavor, coloring matters (paprika and turmeric extract), vanilla blend (water, 1.8% ethyl alcohol, propylene glycol, vanillin, pure vanilla extract, caramel color, ethyl vanillin, potassium sorbate [as preservative], potassium hydroxide [acidity regulator], artificial and natural vanilla flavors), egg shade liquid color (water, yellow 5, yellow 6, citric acid, sodium benzoate), nutmeg}])"
Latitude (treated as Dining Commons),Tuesday,Breakfast,Green,Apricot Danish Stick,"Apricot danish stick (puff dough [unbleached wheat flour {wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid}, water, pure soybean shortening {nontrans interesterified soybean oil and soybean oil, water, salt, vegetable mono- and diglycerides, lecithin, artificial flavor}, unsalted butter, salt], apricot filling [high fructose corn syrup, water, apricots {preserved with sulfur dioxide}, modified food starch, contains 2% or less of sugar, gellan gum blend {sodium citrate, sugar, gellan gum}, citric acid, salt, sodium benzoate, sodium propionate, potassium sorbate, natural flavor, dicalcium phosphate, phosphoric acid, sodium hexametaphosphate, yellow 5, yellow 6], water, sugar. per manufacturer, manufactured in a facility that also processes milk, egg, almond, walnut, pecan, coconut, pistachio, macadamia, wheat, peanuts, soy, sesame, and hazelnut)"
Latitude (treated as Dining Commons),Tuesday,Lunch,Red,Pollo de Andino,"Fresh chicken thigh sliced halal, Bottled Lime Juice, Regular Soy Sauce (water, soybeans, wheat, salt. Contains less than 1% of sodium benzoate), Extra Virgin Olive Oil, Coarse Ground Black Pepper, Ground Cumin, Spanish Paprika, Dried Mexican Oregano Leaves"
Latitude (treated as Dining Commons),Tuesday,Lunch,Red,Soyrizo Fajita Mix,"Fresh sliced peppers and onions (fajita mix), Soy Chorizo Sausage Crumbles (water, organic textured soy protein [soy flour], organic soybean oil, organic distilled vinegar, organic seasoning [organic chile pepper, organic spices, salt, organic paprika, organic dextrose, organic Ancho chile powder, organic onion powder, organic garlic powder, sea salt, natural extractives of paprika], salt, organic caramel color, natural extractives of paprika)"
Latitude (treated as Dining Commons),Tuesday,Lunch,Red,Frijoles Sabrosos,"Canned pinto beans (pinto beans, water, salt, calcium chloride, calcium disodium edta), 3/8in Diced Tomatoes, 1/4in Diced Yellow Onions, Whole Peeled Garlic Cloves, Tap Water, Canola Salad Oil, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Chipotle Peppers in Adobo Sauce (water, tomato paste, dried Chipotle peppers, distilled vinegar, corn oil. Contains 2% or less of iodized salt, potassium iodate, corn starch, onion powder, garlic powder, spices), Dried Mexican Oregano Leaves"
Latitude (treated as Dining Commons),Tuesday,Lunch,Red,Arroz Amarillo Cubano,"Vegetable broth (Tap water, Liquid Vegetable Soup Base (tomato juice from concentrate, salt, yeast extract, sugar, potato starch, contains 2% or less of carrot extract, natural flavors)), Dried White Long Grain Rice, 1/4in Diced Yellow Onions, 1/2in Diced Red Bell Peppers, Minced Peeled Garlic Cloves, Extra Virgin Olive Oil, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Ground Annatto Seeds (Achiote), Ground Cumin, Dried Dark Chili Powder (chili pepper, spices, salt, silicon dioxide, garlic), Dried Ground Bay Leaves"
Latitude (treated as Dining Commons),Tuesday,Lunch,Red,Flour Tortillas,"10in flour tortillas (enriched bleached flour [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, soybean oil, vegetable shortening [soybean oil, mono- and diglycerides, vitamin e, vitamin c palmitate], salt, mono- and diglycerides, baking powder [sodium bicarbonate, cornstarch, sodium aluminum sulfate, calcium sulfate, monocalcium phosphate], calcium propionate, wheat gluten, fumaric acid, guar gum, xanthan gum, microcrystalline cellulose, l-cysteine)"
Latitude (treated as Dining Commons),Tuesday,Lunch,Red,Sour Cream,"Sour cream (cultured cream. contains less than 2% of whey, modified corn starch, sodium tripolyphosphate, carrageenan, calcium sulfate, locust bean gum, guar gum, potassium sorbate)"
Latitude (treated as Dining Commons),Tuesday,Lunch,Red,Pico De Gallo,"1/4in pico de gallo (tomatoes, onion, fresh cilantro, jalapeno pepper)"
Latitude (treated as Dining Commons),Tuesday,Lunch,Red,Carrot Spiced Soup,"Carrot spiced soup (vegetarian stock [water, natural vegetarian flavor {water, onion, carrot, celery, salt}], carrot puree, sweet potato, onion, expeller-pressed canola oil, orange juice concentrate, ginger puree, lemon juice, salt, basil, cornstarch, turmeric, cinnamon, cayenne pepper)"
Latitude (treated as Dining Commons),Tuesday,Lunch,Red,Grandma Mary's Chicken Soup,"Grandma mary's chicken soup (daylight) (chicken broth, carrots, celery, parsnip, chicken [chicken, water, salt], egg noodles [durum flour [wheat], eggs, egg whites, niacin, iron [ferrous sulfate], thiamin mononitrate, riboflavin, folic acid], sea salt, dill, cultured dextrose, black pepper)"
Latitude (treated as Dining Commons),Tuesday,Lunch,Yellow,Beef Shawarma,"Frozen precooked sliced gyro beef and lamb (beef, water, breadcrumbs [enriched wheat flour {enriched with niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid}, salt, yeast, sugar, malted barley flour], cereal binder [corn flour, wheat flour and rye flour], methylcellulose, contains less than 2% of seasonings [monosodium glutamate, spices, dehydrated garlic, onion powder, maltodextrin], salt, lamb, soy protein concentrate, yeast extract, sodium phosphate), afghani salad (3/8in diced tomatoes, 1/2in Diced Skin-on Cucumbers, 1/4in Diced Red Onions, Fresh Fine Chopped Cilantro, Bottled Lemon Juice, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Shaker Ground Black Pepper), basmati rice (Tap water, Dried White Basmati Rice), Naan Bread (unbleached enriched flour [wheat flour, malted barley flour, reduced iron, thiamin mononitrate, niacin, riboflavin, folic acid], filtered water, canola oil, sugar, sea salt, yeast, cultured wheat, baking powder [sodium bicarbonate, sodium acid pyrophosphate, potato starch], enzymes), roasted garlic lemon tahini sauce (Non-fat plain greek yogurt (cultured pasteurized grade a nonfat milk), Tahini Paste (roasted hulled crushed sesame seeds), Bottled Lemon Juice, Whole Milk, garlic mash (Whole peeled garlic cloves, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate)), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Whole Mint Leaves, Shaker Ground Black Pepper, Smoked Paprika (paprika, silicon dioxide)), Shredded Iceberg Lettuce"
Latitude (treated as Dining Commons),Tuesday,Lunch,Yellow,Falafel Plate,"1oz precooked falafel balls (water, chickpeas, parsley, onions, cilantro, serrano peppers, garlic puree [garlic, citric acid, ascorbic acid]. contains 2% or less of salt, spices, rice flour, xanthan gum), afghani salad (3/8in diced tomatoes, 1/2in Diced Skin-on Cucumbers, 1/4in Diced Red Onions, Fresh Fine Chopped Cilantro, Bottled Lemon Juice, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Shaker Ground Black Pepper), basmati rice (Tap water, Dried White Basmati Rice), Naan Bread (unbleached enriched flour [wheat flour, malted barley flour, reduced iron, thiamin mononitrate, niacin, riboflavin, folic acid], filtered water, canola oil, sugar, sea salt, yeast, cultured wheat, baking powder [sodium bicarbonate, sodium acid pyrophosphate, potato starch], enzymes), Shredded Iceberg Lettuce, Rice Bran Fryer Oil (NGMO rice bran oil, RDW)"
Latitude (treated as Dining Commons),Tuesday,Lunch,Yellow,Basmati Rice,"Tap water, Dried White Basmati Rice"
Latitude (treated as Dining Commons),Tuesday,Lunch,Blue,Bœuf à la Bourguignonne,"Frozen 1in diced beef stew meat, beef broth (Tap water, Liquid Beef Soup Base (beef stock, salt, yeast extract, sugar, natural flavors, beef fat, beef extract, caramel color, potato starch)), Red Cooking Wine (wine, water, neutral spirits, salt, grape skin extract, tartaric acid, citric acid, potassium metabisulfite, potassium sorbate), Parbaked Roast Garlic Bread Loaf (unbleached enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, sour culture, roasted garlic, extra virgin olive oil, salt, garlic, semolina, olive oil, wheat germ, yeast, black pepper), Sliced Cremini Mushrooms, 3/4in Diced Yellow Onions, Raw 14/16 Sliced Pork Bacon (pork bacon. Cured with water, salt, sugar, sodium phosphate, sodium erythorbate, flavoring, sodium nitrite), Orange Carrot Coins, Unbleached All Purpose Flour (unbleached wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), Unsalted Butter (pasteurized cream, natural flavoring), Tomato Paste (vine-ripened tomatoes), Whole Peeled Garlic Cloves, Fresh Thyme Sprigs, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Italian Parsley Sprigs, Fresh Italian Parsley Sprigs, Shaker Ground Black Pepper, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Shaker Ground Black Pepper, Whole Bay Leaves"
Latitude (treated as Dining Commons),Tuesday,Lunch,Blue,Garlic Loaf,"Parbaked roast garlic bread loaf (unbleached enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, sour culture, roasted garlic, extra virgin olive oil, salt, garlic, semolina, olive oil, wheat germ, yeast, black pepper)"
