location,day,meal,zone,dish,ingredients
Tercero Dining Commons,Tuesday,Breakfast,Yellow,Fried Eggs to Order,"Whole large white eggs, Canola Salad Oil"
Tercero Dining Commons,Tuesday,Breakfast,Yellow,Scrambled Egg Whites,"Liquid egg whites (egg whites), Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil)"
Tercero Dining Commons,Tuesday,Breakfast,Yellow,Scrambled Tofu,"Tofu (Firm tofu), 1/4in Diced Yellow Onions, 1/2in Diced Red Bell Peppers, 1/2in Diced Green Bell Peppers, Regular Soy Sauce (water, soybeans, wheat, salt. Contains less than 1% of sodium benzoate), Nutritional Yeast Flakes, Canola Salad Oil, Ground Turmeric, Whole Peeled Garlic Cloves"
Tercero Dining Commons,Tuesday,Breakfast,Yellow,Just Egg - Plant Based,"Plant-based liquid egg (water, mung bean protein, expeller-pressed canola oil. contains less than 2% of dehydrated onion, gellan gum, carrot extractives, natural flavors, turmeric extractives, potassium citrate, salt, soy lecithin, sugar, tapioca syrup solids, tetrasodium pyrophosphate, transglutaminase, nisin)"
Tercero Dining Commons,Tuesday,Breakfast,Blue,Chicken Fried Steak and Biscuit,"Chicken fried steak (beef, salt, crushed crackers [enriched flour {wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid}, soybean oil, salt, sodium bicarbonate, malted barley flour, calcium carbonate, yeast]. breaded with enriched wheat flour [niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], wheat flour, corn starch, yellow corn flour, salt, sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate, spices. battered with water, enriched wheat flour [niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], salt, wheat starch, wheat flour, sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate, buttermilk blend [buttermilk, whey]), country gravy (2% reduced fat milk, Frozen Ground Sweet Italian Pork Sausage (pork, water. Contains less than 2% of dextrose, flavoring, paprika, salt, spice, turbinado sugar), Unbleached Hi-Gluten Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), National Starch 465 (modified food starch), Liquid Chicken Soup Base (chicken broth, yeast extract, salt, sugar, chicken fat, potato starch, contains 2% or less of onion powder, natural flavors), Canola Salad Oil, Paste Ham Soup Base (salt, rendered pork fat [BHA, propyl gallate and citric acid to protect flavor], torula yeast, dextrose, palm and soybean oil, monosodium glutamate, hydrolyzed corn protein, natural smoke flavor, corn starch, onion powder, caramel color, natural flavorings), Granulated Garlic, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Whole Peeled Garlic Cloves, Coarse Ground Black Pepper), Buttermilk Biscuit (enriched bleached flour [wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid], cultured buttermilk [skim milk, nonfat dry milk, cultures added], water, palm oil. Contains less than 2% of modified wheat starch, dextrose, baking soda, salt, soybean oil, whey, sodium aluminum phosphate, sugar, sodium acid pyrophosphate, monocalcium phosphate, artificial flavor. Per manufacturer, may contain egg and soy), Rice Bran Fryer Oil (NGMO rice bran oil, RDW), Fresh Italian Parsley Sprigs"
Tercero Dining Commons,Tuesday,Breakfast,Blue,Scrambled Egg,"Liquid whole eggs (cage-free whole eggs, citric acid), Canola Salad Oil"
Tercero Dining Commons,Tuesday,Breakfast,Blue,Bacon,"Raw 10/12 sliced pork bacon (pork cured with water, salt, sugar, sodium phosphate, sodium erythorbate, flavoring, sodium nitrite)"
Tercero Dining Commons,Tuesday,Breakfast,Blue,Roasted Marble Potatoes,"Fresh whole mixed marble potatoes, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Italian Parsley Sprigs, Dried Mediterranean Oregano Leaves, Fresh Thyme Sprigs"
Tercero Dining Commons,Tuesday,Breakfast,Green,Vanilla Chia Pudding,"Chia pudding base (water, coconut cream [coconut extract, water], sugar, chia seeds, modified tapioca starch, candied ginger [ginger, cane sugar], antimicrobial [cultured onion, sea salt], natural madagascar vanilla, modified potato starch, carrageenan, cinnamon. per manufacturer, manufactured in a facility that processes peanuts/nuts)"
Tercero Dining Commons,Tuesday,Breakfast,Green,Oatmeal,"Tap water, Old Fashioned Rolled Oats (whole grain oats. Per manufacturer, may contain soy and wheat/gluten), Coarse Flake Kosher Salt (salt, yellow prussiate of soda)"
Tercero Dining Commons,Tuesday,Breakfast,Green,Boiled Eggs,Whole large white eggs
Tercero Dining Commons,Tuesday,Breakfast,Green,Sticky Rice,"Dried white calrose rice, Tap Water"
Tercero Dining Commons,Tuesday,Breakfast,Green,Congee Rice Porridge,"Vegetable broth (Tap water, Paste Vegetable Soup Base (onions, celery, carrots, maltodextrin, sugar, autolyzed yeast extract, onion powder, salt, water, corn oil, potassium chloride, carrot powder, modified tapioca starch, carrot juice concentrate, tomato paste, garlic powder, disodium guanylate, disodium inosinate, natural flavor, potassium sorbate, citric acid, extractives of paprika)), Tap Water, Firm Tofu, Dried Broken Grain White Calrose Rice, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Sesame Oil, Ground White Pepper"
Tercero Dining Commons,Tuesday,Breakfast,Green,BYO Parfait,"Fresh fruit salad (Fresh fruit salad (pineapple, grape, melon) (cantaloupe, honeydew, pineapple, grapes)), local granola (Virtue premium granola (rolled oats, sunflower seeds, coconut, organic coconut oil, organic maple syrup, cinnamon, sea salt)), granola with dried fruits (Fruit granola (whole grain oats, sugar, raisins, crisp rice [rice flour, barley malt extract, salt], canola oil, cranberries, rice flour, molasses, honey, salt, baking soda, sunflower oil, natural flavor, vitamin e [mixed tocopherols] added to preserve freshness)), plain greek nonfat yogurt (Non-fat plain greek yogurt (cultured pasteurized grade a nonfat milk)), plain greek yogurt (Plain greek yogurt (cultured pasteurized grade a nonfat milk, cream)), plain yogurt (Plain yogurt (cultured pasteurized grade a low-fat milk, modified corn starch, kosher gelatin. live and active yogurt cultures: s. thermophilus, l. acidophilus, l. bulgaricus, b. lactis)), strawberry greek nonfat yogurt (Low fat strawberry yogurt (cultured grade a low-fat milk, sugar, modified corn starch. contains 1% or less of corn starch, citric acid, vegetable juice, natural flavor, potassium sorbate added to maintain freshness, vitamin a acetate, vitamin d3)), vanilla greek yogurt (Vanilla greek yogurt (cultured pasteurized grade a nonfat milk, water, sugar, fructose, modified food starch, natural flavor, citric acid, vanilla extract)), cottage cheese (Cottage cheese (cultured pasteurized nonfat milk, pasteurized milk, pasteurized cream, sea salt, stabilizer [nonfat milk, locust bean gum, agar], vitamin a palmitate, carbon dioxide. per manufacturer, milk or milk products, egg, soy, wheat (gluten), peanuts, tree nuts present at the same site; milk or milk products, egg, soy present in other products manufactured on the same line and present on other manufacturing lines in the same plant)), blueberries (Frozen whole blueberries), strawberries (Whole strawberries), sliced pears (Canned sliced pears in juice (pears, water, pear juice concentrate)), watermelon (Fresh whole red watermelon)"
Tercero Dining Commons,Tuesday,Breakfast,Pink,Assorted Loaf Cakes,"Cinnamon streusel loaf cake (from assorted) (enriched wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], sugar, buttermilk, butter, eggs, brown sugar, margarine [soybean oil, palm oil, water, salt, mono- and diglycerides, nonfat dry milk, sunflower lecithin, natural flavor, vitamin a palmitate, beta carotene], walnuts, maltitol powder, natural madagascar vanilla, water, baking powder [sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate], salt, baking soda, cinnamon, soybean oil. per manufacturer, manufactured in a facility that processes peanuts/nuts), Lemon Glazed Loaf Cake (from assorted) (enriched wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], sugar, buttermilk, butter, eggs, maltitol syrup, water, margarine [soybean oil, palm oil, water, salt, mono- and diglycerides, nonfat dry milk, sunflower lecithin, natural flavor, vitamin A palmitate, beta carotene], lemon peel [lemon peel zest, cane sugar, lemon oil essence], lemon juice concentrate, maltitol powder, salt, baking soda, corn starch, soybean oil. Per manufacturer, manufactured in a facility that processes peanuts/nuts), Marble Chocolate Chip Loaf Cake (from assorted) (enriched wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], sugar, chocolate [sugar, unsweetened chocolate {processed with alkali}, cocoa butter, whole milk powder, nonfat dry milk, dextrose, soy lecithin, vanilla, natural vanilla extract], buttermilk, butter, eggs, margarine [soybean oil, palm oil, water, salt, mono- and diglycerides, nonfat dry milk, sunflower lecithin, natural flavor, vitamin A palmitate, beta carotene], evaporated milk [milk, vitamin D3], glucose, maltitol powder, natural Madagascar vanilla, baking powder [sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate], coconut oil, salt, baking soda, water, sunflower lecithin, soybean oil. Per manufacturer, manufactured in a facility that processes peanuts/nuts), Orange Poppy Loaf Cake (from assorted) (enriched wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], sugar, buttermilk, eggs, butter, cream cheese [milk, cream, salt, carob bean gum, cheese cultures], poppy seeds, margarine [soybean oil, palm oil, water, salt, mono- and diglycerides, nonfat dry milk, sunflower lecithin, natural flavor, vitamin A palmitate, beta carotene], orange juice concentrate [water, orange juice concentrate, ascorbic acid], orange peel [orange peel zest, cane sugar, orange oil essence], maltitol powder, natural Madagascar vanilla, baking powder [sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate], maltitol syrup, salt, baking soda, modified tapioca starch, soybean oil. Per manufacturer, manufactured in a facility that processes peanuts/nuts)"
Tercero Dining Commons,Tuesday,Breakfast,Pink,Raised Crumb Donut,"Raised crumb donut fluffy (bleached enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin, riboflavin, folic acid], soybean oil, nonfat dry milk, dextrose, mono- and diglycerides. contains 2% or less of each of the following: salt, sugar, baking powder [sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate], sodium acid pyrophosphate, sodium bicarbonate, cellulose gum, dried egg yolks, beta carotene [color], natural and artificial flavor, natural flavorings, soy flour, yeast, sorbitan monostearate, ascorbic acid. shortening: vegetable oils. crumb topping: bleached enriched flour [wheat flour, niacin, malted barley flour, reduced iron, thiamin, riboflavin, folic acid], sugar, soybean oil, nonfat dry milk, defatted soy flour. contains 2% or less of each of the following: yellow corn, sodium acid pyrophosphate, salt, dextrose, sodium bicarbonate, corn starch, sodium caseinate [milk], potato flour [dehydrated potatoes], soy lecithin, vital wheat gluten, cellulose gum, spices, natural flavorings, artificial flavor, dried egg yolks, natural and artificial flavor [milk]. glaze: sugar, maltodextrin)"
Tercero Dining Commons,Tuesday,Breakfast,Pink,Red Velvet Glazed Cake Donut,"Glazed red velvet chocolate chip cake donut fluffy (enriched flour [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid, malted barley flour, ascorbic acid], sugar, chocolate flavorettes [sugar, corn syrup, corn cereal, corn starch, palm oil, cocoa [processed with alkali] natural and artificial flavor, tricalcium phosphate], soybean oil, cocoa powder, defatted soy flour, nonfat dry milk, salt, dried egg yolk, leaveners [sodium acid pyrophosphate, sodium bicarbonate], soy lecithin, cellulose gym, sodium stearoyl lactylate, nanda flavors, red 40. donut glaze and icing sugar: sugar, maltodextrin)"
Tercero Dining Commons,Tuesday,Breakfast,Pink,Coconut Cake Donut,"Vegan coconut cake donut fluffy (enriched flour [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid, malted barley flour, ascorbic acid], sugar, soybean oil, defatted soy flour, modified starch, leavening [sodium acid pyrophosphate, sodium bicarbonate], salt, dextrose, natural and artificial flavors, soy lecithin, sodium stearoyl lactylate, cellulose gum. winter white icing ingredients: sugar, water, corn syrup. contains 2% or less of palm oil, mono- and diglycerides, titanium dioxide, salt, citric acid, locust bean gum, agar, corn starch, potassium sorbet [as preservatives], natural and artificial flavor. sweetened coconut flake ingredients: desiccated coconut, sugar [with cornstarch], water, propylene glycol, salt and sodium metabisulfite)"
Tercero Dining Commons,Tuesday,Breakfast,Pink,Winter White Cake Donut,"Vegan winter white cake donut fluffy (enriched flour [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid, malted barley flour, ascorbic acid], sugar, soybean oil, defatted soy flour, modified starch, leavening [sodium acid pyrophosphate, sodium bicarbonate], salt, dextrose, natural and artificial flavors, soy lecithin, sodium stearoyl lactylate, cellulose gum. winter white icing ingredients: sugar, water, corn syrup. contains 2% or less of of palm oil, mono- and diglycerides, titanium dioxide, salt, citric acid, locust bean gum, agar, corn starch, potassium sorbet [as preservatives], natural and artificial flavor)"
Tercero Dining Commons,Tuesday,Breakfast,Pink,Poppy Seed Bread,"Poppy seed sweet bread loaf (sugar, enriched wheat flour bleached [flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], modified food starch, soybean oil, dry whey [milk], leavening [sodium aluminum phosphate, baking soda], salt, vital wheat gluten, propylene glycol mono- and diglycerides of fatty acids, mono- and diglycerides, sodium stearoyl lactylate, dextrose, corn starch, tricalcium phosphate, soya flour, dry whole eggs, natural and artificial flavor, water, ascorbic acid [dough conditioner], alpha tocopherol as preservative, citric acid, eggs, soybean salad oil, water, poppy seeds, natural almond emulsion, potassium sorbate. per manufacturer, produced in a facility that also uses milk, eggs, fish, tree nuts, wheat, soybeans, and sesame)"
Tercero Dining Commons,Tuesday,Breakfast,Pink,Yellow Conchas - Sweet Bread,"1.3oz yellow conchas (enriched wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], sugar, soybean oil, vital wheat gluten, nonfat dry milk, emulsifier [mono- and diglycerides, citric acid]. contains 2% or less of each of the following: dried whole eggs, salt, natural and artificial flavors [milk], dough conditioner [dry yeast, calcium sulfate, ammonium sulfate, enriched wheat flour {wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid}, salt, enzymes], leavening [sodium bicarbonate, monocalcium phosphate], calcium propionate [preservative], yellow 5, yellow 6, soy flour, water, palm oil, enriched wheat flour [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], bread flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin folic acid], sugar, powdered sugar [sugar, cornstarch], yeast [yeast, sorbitan monostearate], cinnamon, color [water, high fructose corn syrup, glycerine, fd&amp;c yellow 5, sugar, food modified starch, carrageenan, sodium benzoate and potassium sorbate {as preservatives}, xanthan gum, citric acid])"
Tercero Dining Commons,Tuesday,Breakfast,Pink,Onion Bagel,"Mini onion bagel (enriched unbleached flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, onions, brown sugar, malt [corn syrup, malt syrup], salt, poppy seeds, enzyme [wheat flour, enzymes, ascorbic acid], yeast [yeast, sorbitan monostearate, ascorbic acid], dough improver [wheat flour, monoglycerides, ascorbic acid. contains 2% or less of enzymes, soybean oil], vinegar, minced onions. per manufacturer, produced in a facility that also uses dairy, eggs, fish, tree nuts, peanuts, wheat/gluten, soy, coconut, and sesame)"
Tercero Dining Commons,Tuesday,Breakfast,Pink,Whole Wheat Bagel,"Mini whole wheat bagel (whole wheat flour, water, enriched unbleached flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], honey, malt [corn syrup, malted barley extract], salt, yeast [yeast, sorbitan monostearate, ascorbic acid], enzyme [wheat flour, enzymes, ascorbic acid], dough improver [wheat flour, monoglycerides, ascorbic acid, contains 2% or less of enzymes, soybean oil], vinegar)"
Tercero Dining Commons,Tuesday,Lunch,Red,Fried Chicken Sandwich,"4.5oz chicken breaded breast fillet (non spicy) (chicken breast filet portions with rib meat containing: up to 17.01% of a solution of water, seasoning [sugar, salt, spice, yeast extract, monosodium glutamate, gum arabic, maltodextrin, natural flavors {including extractives of celery seed}], modified food starch, sodium phosphate. breaded with: wheat flour, water, sugar, salt, yellow corn flour, modified corn starch, leavening [sodium bicarbonate, sodium aluminum phosphate, sodium acid pyrophosphate, monocalcium phosphate], wheat gluten, spice, gum arabic, natural flavor, extractives of paprika. breading<br>set in vegetable oil), 4in Potato Hamburger Bun (unbleached enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, yeast, granulated sugar, potato flour, wheat gluten, fully refined soybean oil, salt, dough improver [malted wheat flour, enzymes. Contains 2% or less of ascorbic acid], calcium propionate, yellow corn flour, colors [turmeric, paprika]. Contains 2% or less of natural flavor. Per manufacturer, may contain sesame), Rice Bran Fryer Oil (NGMO rice bran oil, RDW)"
Tercero Dining Commons,Tuesday,Lunch,Red,Falafel Burger,"Falafel patty (Falafel dough mix (Canned garbanzo beans (prepared chickpeas, water, salt, calcium chloride, disodium edta), Panko Breadcrumbs (bleached wheat flour, shortening [palm oil], sugar, yeast, salt), Dried Bulgar Wheat, Fresh Cilantro Sprigs, Tap Water, Bottled Lemon Juice, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Whole Peeled Garlic Cloves, Ground Cumin, Dried Crushed Red Pepper Flakes, Shaker Ground Black Pepper, preparation / cooked bulgar, production)), 4in Plain with Sesame Seeds Hamburger Bun (enriched unbleached wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, sugar, yeast, soybean oil. Contains 2% or less of vital wheat gluten, salt, ammonium sulfate, sodium stearoyl lactylate, ascorbic acid, monocalcium phosphate, calcium sulfate, enzymes, calcium propionate, sesame seeds), plant based mint sauce (Vegan mayonnaise (soybean oil, water, organic distilled vinegar, contains less than 2% of salt, modified food starch, cane sugar, spice, natural flavor, lemon juice concentrate, calcium disodium edta, oleoresin paprika), 1/8in Sliced Cucumbers, Vegan Sour Cream (water, palm oil, maltodextrin, non-gmo [soy protein, tofu], non-dairy lactic acid sugar, locust bean, guar, xantham gums, salt), Fresh Whole Mint Leaves, Tahini Paste (roasted hulled crushed sesame seeds), Bottled Lemon Juice), 1/8in Sliced Tomatoes, harissa pickled onion (Tap water, 1/4in Sliced Red Onions, Red Wine Vinegar (red wine vinegar, potassium metabisulfite, diluted with water to 5% acidity), Vegan Fine Granulated White Sugar, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Whole Green Jalapeno Peppers, Ground Cumin, Smoked Paprika (paprika, silicon dioxide), Ground Cayenne Pepper), Whole Butter Lettuce, Rice Bran Fryer Oil (NGMO rice bran oil, RDW)"
Tercero Dining Commons,Tuesday,Lunch,Red,Curly Fries,"Frozen 1/3in savory curly cut potatoes (potatoes, vegetable oil [soybean, canola, cottonseed, and/or sunflower], enriched flour [bleached wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid]. contains less than 2% of cellulose gum, paprika oleoresin, turmeric oleoresin, degermed yellow corn meal, dextrose, modified food starch, garlic powder, onion powder, rice flour, salt, spices, disodium dihydrogen pyrophosphate), Rice Bran Fryer Oil (NGMO rice bran oil, RDW)"
Tercero Dining Commons,Tuesday,Lunch,Yellow,Pasta Arrabiata,"Precooked penne pasta (water, enriched durum semolina [durum semolina wheat flour, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid]), roasted aggie-grown tomato sauce (Whole roma tomatoes, Pouched Ground Tomato Puree (tomatoes, naturally derived citric acid), Canned Coarse Ground Peeled Pear Tomatoes (tomatoes, tomato puree, salt, citric acid), Extra Virgin Olive Oil, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Whole Peeled Garlic Cloves, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Fresh Basil Leaves, Vegan Fine Granulated White Sugar), Bacon Bits (bacon cured with water, salt, sodium nitrite. Contains one or more of sugar, brown sugar, smoke flavoring, sodium phosphates, sodium erythorbate, sodium ascorbate, apple flavor [water, sugar, dextrose, natural flavoring], flavoring), fried brussels sprout (Fresh halved brussels sprouts, Rice Bran Fryer Oil (NGMO rice bran oil, RDW), Coarse Flake Kosher Salt (salt, yellow prussiate of soda)), Unsalted Butter (pasteurized cream, natural flavoring), Extra Virgin Olive Oil, Dried Crushed Red Pepper Flakes, Shaved Parmesan Cheese"
Tercero Dining Commons,Tuesday,Lunch,Yellow,Pepperoni Pizza,"12 in round fellas flatbread (soft wheat flour, water, sourdough [water, soft wheat flour], microfiltered sea water, iodized sea salt, extra-virgin olive oil. per manufacturer, may contain traces of milk, soy, sesame seeds, mustard, almonds, nuts, and pine nuts), Shredded Whole Milk Mozzarella Cheese (pasteurized milk, cheese cultures, salt, enzymes), pizza sauce (Canned coarse ground peeled pear tomatoes (tomatoes, tomato puree, salt, citric acid), Whole Peeled Garlic Cloves, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Ground Cayenne Pepper, Italian Seasoning (marjoram, thyme, rosemary, savory, sage, oregano, basil), Coarse Ground Black Pepper, Dried Whole Thyme Leaves, Dried Whole Marjoram Leaves, Dried Mediterranean Oregano Leaves, Dried Basil Leaves (dried basil)), Pepperoni Halal Sliced (chicken, beef, turkey, salt. Contains 2% or less of water, dextrose, spices, smoke flavoring, flavoring, garlic powder, oleoresin of paprika, rosemary extract, sodium ascorbate, spice extractive, citric acid, lactic acid starter culture, BHA, BHT, sodium nitrite), Semolina (semolina, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid), garlic infused oil (Canola salad oil, Granulated Garlic, Italian Seasoning (marjoram, thyme, rosemary, savory, sage, oregano, basil))"
Tercero Dining Commons,Tuesday,Lunch,Yellow,Cheese Pizza,"12 in round fellas flatbread (soft wheat flour, water, sourdough [water, soft wheat flour], microfiltered sea water, iodized sea salt, extra-virgin olive oil. per manufacturer, may contain traces of milk, soy, sesame seeds, mustard, almonds, nuts, and pine nuts), Shredded Whole Milk Mozzarella Cheese (pasteurized milk, cheese cultures, salt, enzymes), pizza sauce (Canned coarse ground peeled pear tomatoes (tomatoes, tomato puree, salt, citric acid), Whole Peeled Garlic Cloves, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Ground Cayenne Pepper, Italian Seasoning (marjoram, thyme, rosemary, savory, sage, oregano, basil), Coarse Ground Black Pepper, Dried Whole Thyme Leaves, Dried Whole Marjoram Leaves, Dried Mediterranean Oregano Leaves, Dried Basil Leaves (dried basil)), Shredded Parmesan Cheese (pasteurized part skim cow's milk, cheese cultures, salt, enzymes, potato starch, powdered cellulose, natamycin), garlic infused oil (Canola salad oil, Granulated Garlic, Italian Seasoning (marjoram, thyme, rosemary, savory, sage, oregano, basil)), Semolina (semolina, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid)"
